Genome project	Gene stable ID	Transcript stable ID	Human gene stable ID	Gene name
caenorhabditis_elegans_prjna13758	WBGene00016610	C43G2.1a.1	ENSG00000159346	paqr-1
caenorhabditis_elegans_prjna13758	WBGene00016610	C43G2.1a.2	ENSG00000006831	paqr-1
caenorhabditis_elegans_prjna13758	WBGene00016610	C43G2.1a.2	ENSG00000159346	paqr-1
caenorhabditis_elegans_prjna13758	WBGene00016610	C43G2.1a.3	ENSG00000006831	paqr-1
caenorhabditis_elegans_prjna13758	WBGene00016610	C43G2.1a.3	ENSG00000159346	paqr-1
caenorhabditis_elegans_prjna13758	WBGene00016611	C43G2.2a.1	ENSG00000151746	bicd-1
caenorhabditis_elegans_prjna13758	WBGene00016611	C43G2.2a.1	ENSG00000185963	bicd-1
caenorhabditis_elegans_prjna13758	WBGene00016611	C43G2.2b.1	ENSG00000151746	bicd-1
caenorhabditis_elegans_prjna13758	WBGene00016611	C43G2.2b.1	ENSG00000185963	bicd-1
caenorhabditis_elegans_prjna13758	WBGene00016622	C43H8.2.1	ENSG00000179632	mafr-1
caenorhabditis_elegans_prjna13758	WBGene00016622	C43H8.2.2	ENSG00000179632	mafr-1
caenorhabditis_elegans_prjna13758	WBGene00016625	C44B7.3.1		aff-1
caenorhabditis_elegans_prjna13758	WBGene00016626	C44B7.4.1	ENSG00000178033	clhm-1
caenorhabditis_elegans_prjna13758	WBGene00016626	C44B7.4.1	ENSG00000164451	clhm-1
caenorhabditis_elegans_prjna13758	WBGene00016626	C44B7.4.1	ENSG00000185933	clhm-1
caenorhabditis_elegans_prjna13758	WBGene00016626	C44B7.4.1	ENSG00000183128	clhm-1
caenorhabditis_elegans_prjna13758	WBGene00016626	C44B7.4.1	ENSG00000138172	clhm-1
caenorhabditis_elegans_prjna13758	WBGene00016626	C44B7.4.1	ENSG00000188820	clhm-1
caenorhabditis_elegans_prjna13758	WBGene00016633	C44B11.1.1	ENSG00000158234	C44B11.1
caenorhabditis_elegans_prjna13758	WBGene00016639	C44B12.6a.1		C44B12.6
caenorhabditis_elegans_prjna13758	WBGene00016639	C44B12.6b.1		C44B12.6
caenorhabditis_elegans_prjna13758	WBGene00016639	C44B12.6c.1		C44B12.6
caenorhabditis_elegans_prjna13758	WBGene00016639	C44B12.6d.1		C44B12.6
caenorhabditis_elegans_prjna13758	WBGene00016684	C45G9.13.1		nlp-43
caenorhabditis_elegans_prjna13758	WBGene00016729	C46H11.3.1	ENSG00000162704	C46H11.3
caenorhabditis_elegans_prjna13758	WBGene00016729	C46H11.3.1	ENSG00000136950	C46H11.3
caenorhabditis_elegans_prjna13758	WBGene00016747	C48C5.1.1	ENSG00000121853	nmur-1
caenorhabditis_elegans_prjna13758	WBGene00016747	C48C5.1.1	ENSG00000101188	nmur-1
caenorhabditis_elegans_prjna13758	WBGene00016747	C48C5.1.1	ENSG00000171596	nmur-1
caenorhabditis_elegans_prjna13758	WBGene00016747	C48C5.1.1	ENSG00000169006	nmur-1
caenorhabditis_elegans_prjna13758	WBGene00016747	C48C5.1.1	ENSG00000102539	nmur-1
caenorhabditis_elegans_prjna13758	WBGene00016747	C48C5.1.1	ENSG00000183840	nmur-1
caenorhabditis_elegans_prjna13758	WBGene00016747	C48C5.1.1	ENSG00000132911	nmur-1
caenorhabditis_elegans_prjna13758	WBGene00016748	C48C5.3.1		aexr-3
caenorhabditis_elegans_prjna13758	WBGene00016754	C48E7.11.1		cebp-2
caenorhabditis_elegans_prjna13758	WBGene00016754	C48E7.11.2		cebp-2
caenorhabditis_elegans_prjna13758	WBGene00016761	C49A9.7.1	ENSG00000075073	tkr-2
caenorhabditis_elegans_prjna13758	WBGene00016761	C49A9.7.1	ENSG00000169836	tkr-2
caenorhabditis_elegans_prjna13758	WBGene00016761	C49A9.7.1	ENSG00000115353	tkr-2
caenorhabditis_elegans_prjna13758	WBGene00016772	C49D10.2.1		nhr-166
caenorhabditis_elegans_prjna13758	WBGene00016777	C49D10.9.1		nhr-261
caenorhabditis_elegans_prjna13758	WBGene00016789	C49G7.11.1	ENSG00000116288	djr-1.2
caenorhabditis_elegans_prjna13758	WBGene00016798	C50A2.4.1		ets-8
caenorhabditis_elegans_prjna13758	WBGene00016798	C50A2.4.2		ets-8
caenorhabditis_elegans_prjna13758	WBGene00016803	C50C3.8.1		bath-42
caenorhabditis_elegans_prjna13758	WBGene00016835	C50F2.1.1		C50F2.1
caenorhabditis_elegans_prjna13758	WBGene00016842	C50F7.1b.1		npr-35
caenorhabditis_elegans_prjna13758	WBGene00016865	C52B9.2a.1		ets-9
caenorhabditis_elegans_prjna13758	WBGene00016865	C52B9.2b.1		ets-9
caenorhabditis_elegans_prjna13758	WBGene00016865	C52B9.2b.2		ets-9
caenorhabditis_elegans_prjna13758	WBGene00016872	C52B11.3.1		dop-4
caenorhabditis_elegans_prjna13758	WBGene00016874	C52B11.5.1		C52B11.5
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.1	ENSG00000168763	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.1	ENSG00000158158	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.1	ENSG00000148842	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.1	ENSG00000119946	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.2	ENSG00000168763	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.2	ENSG00000158158	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.2	ENSG00000148842	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016879	C52D10.12.2	ENSG00000119946	cnnm-1
caenorhabditis_elegans_prjna13758	WBGene00016905	C53D5.4a.1		ztf-3
caenorhabditis_elegans_prjna13758	WBGene00016905	C53D5.4b.1		ztf-3
caenorhabditis_elegans_prjna13758	WBGene00016905	C53D5.4c.1		ztf-3
caenorhabditis_elegans_prjna13758	WBGene00016905	C53D5.4d.1		ztf-3
caenorhabditis_elegans_prjna13758	WBGene00016905	C53D5.4e.1		ztf-3
caenorhabditis_elegans_prjna13758	WBGene00016905	C53D5.4f.1		ztf-3
caenorhabditis_elegans_prjna13758	WBGene00016909	C54A12.2a.1		frpr-4
caenorhabditis_elegans_prjna13758	WBGene00016909	C54A12.2b.1		frpr-4
caenorhabditis_elegans_prjna13758	WBGene00016909	C54A12.2c.1		frpr-4
caenorhabditis_elegans_prjna13758	WBGene00016911	C54A12.4.1	ENSG00000162595	drn-1
caenorhabditis_elegans_prjna13758	WBGene00016911	C54A12.4.1	ENSG00000165023	drn-1
caenorhabditis_elegans_prjna13758	WBGene00016911	C54A12.4.1	ENSG00000176490	drn-1
caenorhabditis_elegans_prjna13758	WBGene00016913	C54D1.5.1	ENSG00000135862	lam-2
caenorhabditis_elegans_prjna13758	WBGene00016913	C54D1.5.1	ENSG00000050555	lam-2
caenorhabditis_elegans_prjna13758	WBGene00016921	C54F6.3.1		C54F6.3
caenorhabditis_elegans_prjna13758	WBGene00016925	C54F6.7.1		srb-18
caenorhabditis_elegans_prjna13758	WBGene00016926	C54F6.8.1		nhr-171
caenorhabditis_elegans_prjna13758	WBGene00016927	C54F6.9.1		nhr-172
caenorhabditis_elegans_prjna13758	WBGene00016928	C54F6.11.1		srb-19
caenorhabditis_elegans_prjna13758	WBGene00016930	C54G6.1a.1		madf-6
caenorhabditis_elegans_prjna13758	WBGene00016930	C54G6.1b.1		madf-6
caenorhabditis_elegans_prjna13758	WBGene00016944	C55B7.5.1		uri-1
caenorhabditis_elegans_prjna13758	WBGene00016944	C55B7.5.2		uri-1
caenorhabditis_elegans_prjna13758	WBGene00016954	C55C3.4.1		C55C3.4
caenorhabditis_elegans_prjna13758	WBGene00016968	C56C10.12.1		epg-5
caenorhabditis_elegans_prjna13758	WBGene00016970	C56E6.2.1		C56E6.2
caenorhabditis_elegans_prjna13758	WBGene00016970	C56E6.2.2		C56E6.2
caenorhabditis_elegans_prjna13758	WBGene00016971	C56E6.3a.1		toe-2
caenorhabditis_elegans_prjna13758	WBGene00016971	C56E6.3b.1		toe-2
caenorhabditis_elegans_prjna13758	WBGene00016972	C56E6.4a.1		C56E6.4
caenorhabditis_elegans_prjna13758	WBGene00016975	C56E10.1.1		nhr-173
caenorhabditis_elegans_prjna13758	WBGene00016977	C56G2.1a.1	ENSG00000121057	akap-1
caenorhabditis_elegans_prjna13758	WBGene00016977	C56G2.1b.1	ENSG00000121057	akap-1
caenorhabditis_elegans_prjna13758	WBGene00016977	C56G2.1b.2	ENSG00000121057	akap-1
caenorhabditis_elegans_prjna13758	WBGene00016977	C56G2.1c.1	ENSG00000121057	akap-1
caenorhabditis_elegans_prjna13758	WBGene00016977	C56G2.1d.1	ENSG00000121057	akap-1
caenorhabditis_elegans_prjna13758	WBGene00016977	C56G2.1e.1	ENSG00000121057	akap-1
caenorhabditis_elegans_prjna13758	WBGene00016979	C56G2.4.1		C56G2.4
caenorhabditis_elegans_prjna13758	WBGene00016980	C56G2.5.1		C56G2.5
caenorhabditis_elegans_prjna13758	WBGene00016981	C56G2.7a.1	ENSG00000130706	rpn-13
caenorhabditis_elegans_prjna13758	WBGene00016984	C56G3.1a.1		npr-8
caenorhabditis_elegans_prjna13758	WBGene00016984	C56G3.1a.2		npr-8
caenorhabditis_elegans_prjna13758	WBGene00016984	C56G3.1b.1		npr-8
caenorhabditis_elegans_prjna13758	WBGene00016992	CD4.7a.1	ENSG00000106400	zhit-1
caenorhabditis_elegans_prjna13758	WBGene00016992	CD4.7b.1	ENSG00000106400	zhit-1
caenorhabditis_elegans_prjna13758	WBGene00016997	D1005.3.1		cebp-1
caenorhabditis_elegans_prjna13758	WBGene00016997	D1005.3.2		cebp-1
caenorhabditis_elegans_prjna13758	WBGene00017011	D1007.16.1	ENSG00000145088	eaf-1
caenorhabditis_elegans_prjna13758	WBGene00017011	D1007.16.1	ENSG00000144597	eaf-1
caenorhabditis_elegans_prjna13758	WBGene00017015	D1014.2.1		D1014.2
caenorhabditis_elegans_prjna13758	WBGene00017025	D1037.1.1	ENSG00000159140	D1037.1
caenorhabditis_elegans_prjna13758	WBGene00017038	D1069.4a.1		dmsr-4
caenorhabditis_elegans_prjna13758	WBGene00017038	D1069.4b.1		dmsr-4
caenorhabditis_elegans_prjna13758	WBGene00017039	D1073.1a.1		trk-1
caenorhabditis_elegans_prjna13758	WBGene00017039	D1073.1b.1		trk-1
caenorhabditis_elegans_prjna13758	WBGene00017045	D2007.5.1	ENSG00000175224	atg-13
caenorhabditis_elegans_prjna13758	WBGene00017045	D2007.5.2	ENSG00000175224	atg-13
caenorhabditis_elegans_prjna13758	WBGene00017062	D2063.3a.1	ENSG00000108010	glrx-3
caenorhabditis_elegans_prjna13758	WBGene00017062	D2063.3b.1	ENSG00000108010	glrx-3
caenorhabditis_elegans_prjna13758	WBGene00017064	D2092.2.1	ENSG00000163605	ppfr-2
caenorhabditis_elegans_prjna13758	WBGene00017065	D2092.4.1		D2092.4
caenorhabditis_elegans_prjna13758	WBGene00017066	D2092.5.1	ENSG00000204178	maco-1
caenorhabditis_elegans_prjna13758	WBGene00017073	D2096.6.1		D2096.6
caenorhabditis_elegans_prjna13758	WBGene00017083	DC2.7b.1	ENSG00000149554	kin-33
caenorhabditis_elegans_prjna13758	WBGene00017083	DC2.7c.1	ENSG00000149554	kin-33
caenorhabditis_elegans_prjna13758	WBGene00017085	E01A2.2a.1	ENSG00000087087	E01A2.2
caenorhabditis_elegans_prjna13758	WBGene00017085	E01A2.2b.1	ENSG00000087087	E01A2.2
caenorhabditis_elegans_prjna13758	WBGene00017087	E01A2.5.1	ENSG00000134146	E01A2.5
caenorhabditis_elegans_prjna13758	WBGene00017122	E04F6.2.1	ENSG00000163138	pcrg-1
caenorhabditis_elegans_prjna13758	WBGene00017137	EEED8.9.1	ENSG00000158828	pink-1
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5a.1	ENSG00000102468	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5a.1	ENSG00000135914	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5a.1	ENSG00000147246	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5b.1	ENSG00000102468	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5b.1	ENSG00000135914	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5b.1	ENSG00000147246	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5b.2	ENSG00000102468	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5b.2	ENSG00000135914	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5b.2	ENSG00000147246	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5c.1	ENSG00000102468	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5c.1	ENSG00000135914	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017157	F01E11.5c.1	ENSG00000147246	tyra-2
caenorhabditis_elegans_prjna13758	WBGene00017162	F01F1.7.1	ENSG00000174243	ddx-23
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2a.1	ENSG00000121853	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2a.1	ENSG00000101188	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2a.1	ENSG00000171596	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2a.1	ENSG00000169006	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2a.1	ENSG00000102539	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2a.1	ENSG00000183840	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2a.1	ENSG00000132911	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2b.1	ENSG00000121853	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2b.1	ENSG00000101188	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2b.1	ENSG00000171596	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2b.1	ENSG00000169006	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2b.1	ENSG00000102539	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2b.1	ENSG00000183840	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017176	F02E8.2b.1	ENSG00000132911	nmur-3
caenorhabditis_elegans_prjna13758	WBGene00017195	F07C3.4.1	ENSG00000148634	glo-4
caenorhabditis_elegans_prjna13758	WBGene00017195	F07C3.4.1	ENSG00000138641	glo-4
caenorhabditis_elegans_prjna13758	WBGene00017198	F07C3.10.1		nhr-36
caenorhabditis_elegans_prjna13758	WBGene00017236	F08B4.4.1		nlp-60
caenorhabditis_elegans_prjna13758	WBGene00017244	F08C6.6.1	ENSG00000171302	apy-1
caenorhabditis_elegans_prjna13758	WBGene00017259	F08F1.9.1		F08F1.9
caenorhabditis_elegans_prjna13758	WBGene00017273	F08F8.8.1	ENSG00000108587	gos-28
caenorhabditis_elegans_prjna13758	WBGene00017277	F09C12.2.1	ENSG00000166484	F09C12.2
caenorhabditis_elegans_prjna13758	WBGene00017278	F09C12.6.1		F09C12.6
caenorhabditis_elegans_prjna13758	WBGene00017298	F09E10.8a.1	ENSG00000137942	toca-1
caenorhabditis_elegans_prjna13758	WBGene00017298	F09E10.8a.1	ENSG00000125733	toca-1
caenorhabditis_elegans_prjna13758	WBGene00017298	F09E10.8a.1	ENSG00000187239	toca-1
caenorhabditis_elegans_prjna13758	WBGene00017298	F09E10.8b.1	ENSG00000137942	toca-1
caenorhabditis_elegans_prjna13758	WBGene00017298	F09E10.8b.1	ENSG00000125733	toca-1
caenorhabditis_elegans_prjna13758	WBGene00017298	F09E10.8b.1	ENSG00000187239	toca-1
caenorhabditis_elegans_prjna13758	WBGene00017302	F09F7.5a.1		F09F7.5
caenorhabditis_elegans_prjna13758	WBGene00017302	F09F7.5a.2		F09F7.5
caenorhabditis_elegans_prjna13758	WBGene00017302	F09F7.5a.3		F09F7.5
caenorhabditis_elegans_prjna13758	WBGene00017302	F09F7.5b.1		F09F7.5
caenorhabditis_elegans_prjna13758	WBGene00017302	F09F7.5c.1		F09F7.5
caenorhabditis_elegans_prjna13758	WBGene00017302	F09F7.5c.2		F09F7.5
caenorhabditis_elegans_prjna13758	WBGene00017302	F09F7.5c.3		F09F7.5
caenorhabditis_elegans_prjna13758	WBGene00017310	F09G2.1a.1		F09G2.1
caenorhabditis_elegans_prjna13758	WBGene00017310	F09G2.1b.1		F09G2.1
caenorhabditis_elegans_prjna13758	WBGene00017310	F09G2.1c.1		F09G2.1
caenorhabditis_elegans_prjna13758	WBGene00017314	F09G2.5.1		lgc-39
caenorhabditis_elegans_prjna13758	WBGene00017323	F09G8.9.1		mps-4
caenorhabditis_elegans_prjna13758	WBGene00017326	F10C1.5.1	ENSG00000176399	dmd-5
caenorhabditis_elegans_prjna13758	WBGene00017326	F10C1.5.1	ENSG00000142700	dmd-5
caenorhabditis_elegans_prjna13758	WBGene00017338	F10D7.1.1		F10D7.1
caenorhabditis_elegans_prjna13758	WBGene00017340	F10D7.3.1	ENSG00000173221	F10D7.3
caenorhabditis_elegans_prjna13758	WBGene00017347	F10E7.5.1	ENSG00000053372	F10E7.5
caenorhabditis_elegans_prjna13758	WBGene00017347	F10E7.5.2	ENSG00000053372	F10E7.5
caenorhabditis_elegans_prjna13758	WBGene00017349	F10E7.8a.1	ENSG00000128578	farl-11
caenorhabditis_elegans_prjna13758	WBGene00017349	F10E7.8a.1	ENSG00000143093	farl-11
caenorhabditis_elegans_prjna13758	WBGene00017352	F10E7.11.1	ENSG00000155545	F10E7.11
caenorhabditis_elegans_prjna13758	WBGene00017352	F10E7.11.1	ENSG00000198160	F10E7.11
caenorhabditis_elegans_prjna13758	WBGene00017352	F10E7.11.1	ENSG00000105556	F10E7.11
caenorhabditis_elegans_prjna13758	WBGene00017375	F11C7.1.1	ENSG00000135902	pbo-6
caenorhabditis_elegans_prjna13758	WBGene00017375	F11C7.1.1	ENSG00000196811	pbo-6
caenorhabditis_elegans_prjna13758	WBGene00017375	F11C7.1.1	ENSG00000170175	pbo-6
caenorhabditis_elegans_prjna13758	WBGene00017375	F11C7.1.1	ENSG00000108556	pbo-6
caenorhabditis_elegans_prjna13758	WBGene00017381	F11D5.3a.1		ddr-2
caenorhabditis_elegans_prjna13758	WBGene00017381	F11D5.3b.1		ddr-2
caenorhabditis_elegans_prjna13758	WBGene00017381	F11D5.3b.2		ddr-2
caenorhabditis_elegans_prjna13758	WBGene00017389	F11H8.2.1		lgc-38
caenorhabditis_elegans_prjna13758	WBGene00017394	F12A10.5.1		cal-8
caenorhabditis_elegans_prjna13758	WBGene00017399	F12B6.3a.1		lgc-51
caenorhabditis_elegans_prjna13758	WBGene00017399	F12B6.3b.1		lgc-51
caenorhabditis_elegans_prjna13758	WBGene00017400	F12D9.1a.1		stg-2
caenorhabditis_elegans_prjna13758	WBGene00017400	F12D9.1b.1		stg-2
caenorhabditis_elegans_prjna13758	WBGene00017406	F12E12.5.1		sdz-12
caenorhabditis_elegans_prjna13758	WBGene00017419	F13B9.1a.1		F13B9.1
caenorhabditis_elegans_prjna13758	WBGene00017419	F13B9.1b.1		F13B9.1
caenorhabditis_elegans_prjna13758	WBGene00017419	F13B9.1c.1		F13B9.1
caenorhabditis_elegans_prjna13758	WBGene00017445	F14B8.2.1		sid-5
caenorhabditis_elegans_prjna13758	WBGene00017463	F14D12.1a.1		F14D12.1
caenorhabditis_elegans_prjna13758	WBGene00017463	F14D12.1b.1		F14D12.1
caenorhabditis_elegans_prjna13758	WBGene00017472	F14H12.4a.1	ENSG00000104375	cst-1
caenorhabditis_elegans_prjna13758	WBGene00017472	F14H12.4a.1	ENSG00000101109	cst-1
caenorhabditis_elegans_prjna13758	WBGene00017472	F14H12.4b.1	ENSG00000104375	cst-1
caenorhabditis_elegans_prjna13758	WBGene00017472	F14H12.4b.1	ENSG00000101109	cst-1
caenorhabditis_elegans_prjna13758	WBGene00017503	F16B4.1a.1		nhr-177
caenorhabditis_elegans_prjna13758	WBGene00017510	F16B4.9.1		nhr-178
caenorhabditis_elegans_prjna13758	WBGene00017512	F16B4.11a.1		nhr-179
caenorhabditis_elegans_prjna13758	WBGene00017512	F16B4.11c.1		nhr-179
caenorhabditis_elegans_prjna13758	WBGene00017535	F17A9.3.1	ENSG00000105516	atf-8
caenorhabditis_elegans_prjna13758	WBGene00017535	F17A9.3.1	ENSG00000108924	atf-8
caenorhabditis_elegans_prjna13758	WBGene00017535	F17A9.3.1	ENSG00000167074	atf-8
caenorhabditis_elegans_prjna13758	WBGene00017538	F17A9.6.1		ceh-49
caenorhabditis_elegans_prjna13758	WBGene00017543	F17E9.7.1		lgc-5
caenorhabditis_elegans_prjna13758	WBGene00017544	F17E9.8.1		lgc-6
caenorhabditis_elegans_prjna13758	WBGene00017580	F18G5.4.1	ENSG00000135902	lgc-4
caenorhabditis_elegans_prjna13758	WBGene00017580	F18G5.4.1	ENSG00000196811	lgc-4
caenorhabditis_elegans_prjna13758	WBGene00017580	F18G5.4.1	ENSG00000170175	lgc-4
caenorhabditis_elegans_prjna13758	WBGene00017580	F18G5.4.1	ENSG00000108556	lgc-4
caenorhabditis_elegans_prjna13758	WBGene00017598	F19F10.1.1		F19F10.1
caenorhabditis_elegans_prjna13758	WBGene00017598	F19F10.1.2		F19F10.1
caenorhabditis_elegans_prjna13758	WBGene00017601	F19F10.5.1		ets-7
caenorhabditis_elegans_prjna13758	WBGene00017611	F19G12.3.1		F19G12.3
caenorhabditis_elegans_prjna13758	WBGene00017615	F20A1.3.1		srsx-32
caenorhabditis_elegans_prjna13758	WBGene00017637	F20D6.8.1		F20D6.8
caenorhabditis_elegans_prjna13758	WBGene00017641	F20D12.1a.1		csr-1
caenorhabditis_elegans_prjna13758	WBGene00017641	F20D12.1b.1		csr-1
caenorhabditis_elegans_prjna13758	WBGene00017643	F20D12.4.1	ENSG00000086827	czw-1
caenorhabditis_elegans_prjna13758	WBGene00017643	F20D12.4.2	ENSG00000086827	czw-1
caenorhabditis_elegans_prjna13758	WBGene00017643	F20D12.4.3	ENSG00000086827	czw-1
caenorhabditis_elegans_prjna13758	WBGene00017646	F20H11.1.1	ENSG00000140995	F20H11.1
caenorhabditis_elegans_prjna13758	WBGene00017651	F21A9.2.1		F21A9.2
caenorhabditis_elegans_prjna13758	WBGene00017661	F21C10.12.1		frpr-6
caenorhabditis_elegans_prjna13758	WBGene00017664	F21D12.5.1		npax-1
caenorhabditis_elegans_prjna13758	WBGene00017672	F21F3.2.1		F21F3.2
caenorhabditis_elegans_prjna13758	WBGene00017686	F21H12.6.1	ENSG00000134900	tpp-2
caenorhabditis_elegans_prjna13758	WBGene00017687	F22A3.1a.1	ENSG00000124664	ets-4
caenorhabditis_elegans_prjna13758	WBGene00017687	F22A3.1a.2	ENSG00000124664	ets-4
caenorhabditis_elegans_prjna13758	WBGene00017687	F22A3.1a.3	ENSG00000124664	ets-4
caenorhabditis_elegans_prjna13758	WBGene00017687	F22A3.1b.1	ENSG00000124664	ets-4
caenorhabditis_elegans_prjna13758	WBGene00017690	F22A3.5.1	ENSG00000185630	ceh-60
caenorhabditis_elegans_prjna13758	WBGene00017690	F22A3.5.1	ENSG00000105717	ceh-60
caenorhabditis_elegans_prjna13758	WBGene00017690	F22A3.5.1	ENSG00000167081	ceh-60
caenorhabditis_elegans_prjna13758	WBGene00017690	F22A3.5.1	ENSG00000204304	ceh-60
caenorhabditis_elegans_prjna13758	WBGene00017693	F22B7.2a.1		flp-23
caenorhabditis_elegans_prjna13758	WBGene00017715	F22F1.3.1		F22F1.3
caenorhabditis_elegans_prjna13758	WBGene00017725	F22H10.1.1		F22H10.1
caenorhabditis_elegans_prjna13758	WBGene00017733	F23C8.4.1	ENSG00000162191	ubxn-1
caenorhabditis_elegans_prjna13758	WBGene00017733	F23C8.4.2	ENSG00000162191	ubxn-1
caenorhabditis_elegans_prjna13758	WBGene00017736	F23C8.7.1		F23C8.7
caenorhabditis_elegans_prjna13758	WBGene00017737	F23C8.8.1		F23C8.8
caenorhabditis_elegans_prjna13758	WBGene00017738	F23C8.9.1		tipn-1
caenorhabditis_elegans_prjna13758	WBGene00017742	F23F1.1a.1	ENSG00000066136	nfyc-1
caenorhabditis_elegans_prjna13758	WBGene00017742	F23F1.1a.2	ENSG00000066136	nfyc-1
caenorhabditis_elegans_prjna13758	WBGene00017742	F23F1.1b.1	ENSG00000066136	nfyc-1
caenorhabditis_elegans_prjna13758	WBGene00017755	F23F12.9a.1		zip-8
caenorhabditis_elegans_prjna13758	WBGene00017755	F23F12.9b.1		zip-8
caenorhabditis_elegans_prjna13758	WBGene00017760	F23H11.4a.1	ENSG00000047365	F23H11.4
caenorhabditis_elegans_prjna13758	WBGene00017760	F23H11.4a.1	ENSG00000120318	F23H11.4
caenorhabditis_elegans_prjna13758	WBGene00017760	F23H11.4a.1	ENSG00000186635	F23H11.4
caenorhabditis_elegans_prjna13758	WBGene00017763	F23H11.9a.1	ENSG00000088766	crls-1
caenorhabditis_elegans_prjna13758	WBGene00017763	F23H11.9b.1	ENSG00000088766	crls-1
caenorhabditis_elegans_prjna13758	WBGene00017763	F23H11.9b.2	ENSG00000088766	crls-1
caenorhabditis_elegans_prjna13758	WBGene00017766	F25B4.2.1	ENSG00000197329	peli-1
caenorhabditis_elegans_prjna13758	WBGene00017766	F25B4.2.1	ENSG00000174516	peli-1
caenorhabditis_elegans_prjna13758	WBGene00017766	F25B4.2.1	ENSG00000139946	peli-1
caenorhabditis_elegans_prjna13758	WBGene00017776	F25B5.5.1	ENSG00000101391	F25B5.5
caenorhabditis_elegans_prjna13758	WBGene00017783	F25E5.2.1		F25E5.2
caenorhabditis_elegans_prjna13758	WBGene00017787	F25E5.6.1		nhr-141
caenorhabditis_elegans_prjna13758	WBGene00017813	F26A10.1.1		nlp-61
caenorhabditis_elegans_prjna13758	WBGene00017814	F26A10.2.1		F26A10.2
caenorhabditis_elegans_prjna13758	WBGene00017829	F26F4.9a.1		F26F4.9
caenorhabditis_elegans_prjna13758	WBGene00017845	F26G5.10.1		srsx-9
caenorhabditis_elegans_prjna13758	WBGene00017858	F27C1.11.1		F27C1.11
caenorhabditis_elegans_prjna13758	WBGene00017860	F27C1.13.1		F27C1.13
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2a.1	ENSG00000237441	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2a.1	ENSG00000159496	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2a.1	ENSG00000143344	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2a.1	ENSG00000160271	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2a.1	ENSG00000205517	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2b.1	ENSG00000237441	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2b.1	ENSG00000159496	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2b.1	ENSG00000143344	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2b.1	ENSG00000160271	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017891	F28B4.2b.1	ENSG00000205517	rgl-1
caenorhabditis_elegans_prjna13758	WBGene00017895	F28B12.3.1	ENSG00000105053	vrk-1
